Codigo interno ,CODIGO VARIANTE,Chemical Name,CAS Number,Signal Word,Emergencia,H-Statements,Consejos,Pictogram 1,Pictogram 2,Pictogram 3,Pictogram 4,PESO TARA,PESO NETO,PESO BRUTO,LOTE,FECHA ELABORACION,FECHA INSPECCION,Cantidad,
IFF-QB00167,P0501008I,SER 1100 GRAPEFRUIT,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353,  P305 + P351 + P338, P331, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.9,15,15.9,0018403248,6/13/2025,6/13/2026,1,
IFF-QB00167,P0501008J,SER 1100 GRAPEFRUIT,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353,  P305 + P351 + P338, P331, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.9,18,18.9,0018403248,6/13/2025,6/13/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00171,P0501012A,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.09,0.5,0.59,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012B,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.09,1,1.09,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012C,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.24,1.5,1.74,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012D,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.24,2,2.24,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012E,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.24,3,3.24,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012F,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.28,4,4.28,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012G,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.48,5,5.48,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012H,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.9,10,10.9,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012I,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.9,15,15.9,0017916052,10/20/2025,10/20/2026,1,
IFF-QB00171,P0501012J,SER 1114 TORONJA,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315
H317, H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P301 + P310, P303 + P361 + P353, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,1,H,B,0.9,18,18.9,0017916052,10/20/2025,10/20/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00124,P0501015A,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.09,0.5,0.59,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015B,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.09,1,1.09,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015C,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.24,1.5,1.74,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015D,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.24,2,2.24,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015E,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.24,3,3.24,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015F,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.24,4,4.24,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015G,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.28,5,5.28,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015H,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.48,10,10.48,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015I,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.9,15,15.9,0018403769,6/12/2025,6/12/2026,1,
IFF-QB00124,P0501015J,ALOE VERA GAV 1171 SH,Mezcla,ATENCION,1 800 002 1400,"H303, H315, H317, H319, H361, H411.","P201, P202, P261, P264, P272, P273,
P280, P302 + P352,
P305 + P351 + P338,
P312, P333 + P313,
P337 + P313, P362 + P364, P391, P405, P501
",G,1,H,1,0.9,20,20.9,0018403769,6/12/2025,6/12/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00170,P0501020A,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.09,0.5,0.59,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020B,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.09,1,1.09,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020C,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.24,1.5,1.74,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020D,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.24,2,2.24,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020E,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.24,3,3.24,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020F,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.24,4,4.24,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020G,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.28,5,5.28,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020H,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.48,10,10.48,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020I,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.9,15,15.9,0018622833,8/26/2025,8/26/2026,1,
IFF-QB00170,P0501020J,SER 1110 PERA,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.9,20,20.9,0018622833,8/26/2025,8/26/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00146,P0501025A,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.09,0.5,0.59,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025B,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.09,1,1.09,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025C,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.24,1.5,1.74,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025D,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.24,2,2.24,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025E,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.24,3,3.24,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025F,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.24,4,4.24,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025G,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.28,5,5.28,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025H,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.48,10,10.48,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025I,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.9,15,15.9,0018835985,10/22/2025,10/22/2026,1,
IFF-QB00146,P0501025J,FRUITY SOFT 624,Mezcla,PELIGRO,1 800 002 1400,"H226, H304, H315, H317, H410","P210, P233, P240, P241, P242,P243, P261, P264, P272, P273, P280, P301, P333, P362+P364, P370+P378, P391, P403+P235, P405, P501",B,H,G,1,0.9,20,20.9,0018835985,10/22/2025,10/22/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00151,P0501026A,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.09,0.5,0.59,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026B,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.09,1,1.09,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026C,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,1.5,1.74,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026D,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,2,2.24,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026E,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,3,3.24,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026F,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,4,4.24,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026G,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.28,5,5.28,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026H,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.48,10,10.48,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026I,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.9,15,15.9,0018986994,11/25/2025,11/25/2026,1,
IFF-QB00151,P0501026J,KIWI FRESH 625,Mezcla,PELIGRO,1 800 002 1400,"H227, H304, H315
H317, H319, H411","P210, P261, P264, P272, P273, P280, P301 + P310, P302 + P352, P305 + P351 + P338, P331, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.9,20,20.9,0018986994,11/25/2025,11/25/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00165,P0501028A,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.09,0.5,0.59,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028B,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.09,1,1.09,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028C,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.24,1.5,1.74,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028D,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.24,2,2.24,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028E,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.24,3,3.24,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028F,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.24,4,4.24,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028G,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.28,5,5.28,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028H,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.48,10,10.48,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028I,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.9,15,15.9,0018611445,8/15/2025,8/15/2026,1,
IFF-QB00165,P0501028J,SER 1057 UVA MORADA,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H316, H317, H400, H411","P210, P261, P272, P273, P280, P302+P352, P312, P333+P313, P362+P364, P370+P378, P391, P403+P235, P501",G,1,1,1,0.9,20,20.9,0018611445,8/15/2025,8/15/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00158,P0501105A,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.09,0.5,0.59,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105B,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.09,1,1.09,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105C,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.24,1.5,1.74,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105D,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.24,2,2.24,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105E,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.24,3,3.24,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105F,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.24,4,4.24,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105G,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.28,5,5.28,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105H,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.48,10,10.48,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105I,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.9,15,15.9,0018553007,7/23/2025,7/23/2026,1,
IFF-QB00158,P0501105J,QUIM 1300(PASION FRUIT),Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317,
H411","P210, P261, P264, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501
",G,H,1,1,0.9,20,20.9,0018553007,7/23/2025,7/23/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00164,P0501106A,SER 1013 (SHAMPOO FLORAL FRUTAL)   ,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280,  P302 + P352,  P305 + P351 + P338, P312,  P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.09,0.5,0.59,0018826139,10/10/2025,10/10/2026,1,
IFF-QB00164,P0501106B,SER 1013 (SHAMPOO FLORAL FRUTAL)   ,Mezcla,ATENCION,1 800 002 1400,"H227, H303, H315, H317, H319, H400, H411","P210, P261, P264, P272, P273, P280,  P302 + P352,  P305 + P351 + P338, P312,  P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",G,H,1,1,0.09,1,1.09,0018826139,10/10/2025,10/10/2026,1,
